customer_id,loyalty_tier,gender,age_bucket,home_area,registered_on,uses_app
C0003064,Standard,F,35-44,Maharajgunj,2025-03-14,True
C0003065,Standard,F,35-44,Chuchhepati,2023-10-14,True
C0003066,Gold,F,35-44,Pulchowk,2025-02-23,False
C0003067,Standard,M,35-44,Kupondole,2023-02-24,True
C0003068,Gold,F,25-34,Chuchhepati,2025-01-02,False
C0003069,Standard,M,18-24,Naxal,2024-04-17,True
C0003070,Standard,F,35-44,Budhanilkantha,2023-02-25,False
C0003071,Standard,M,35-44,Tinkune,2024-11-14,False
C0003072,Gold,M,25-34,Pulchowk,2022-08-18,False
C0003073,Gold,F,25-34,Koteshwor,2023-05-07,True
C0003074,Standard,F,35-44,Budhanilkantha,2023-05-05,False
C0003075,Standard,M,45-54,Budhanilkantha,2023-01-04,False
C0003076,Standard,M,35-44,Pulchowk,2023-08-06,False
C0003077,Standard,M,55-64,Kalanki,2024-11-20,False
C0003078,Platinum,F,35-44,Chuchhepati,2022-09-30,True
C0003079,Silver,M,25-34,Tinkune,2024-01-20,True
C0003080,Standard,F,45-54,Pulchowk,2024-01-10,False
C0003081,Silver,F,45-54,Tinkune,2022-04-07,False
C0003082,Silver,Other,25-34,Budhanilkantha,2023-12-12,True
C0003083,Gold,M,18-24,Tinkune,2022-10-08,True
C0003084,Gold,M,25-34,Budhanilkantha,2023-09-10,False
C0003085,Standard,F,25-34,Pulchowk,2022-01-09,False
C0003086,Silver,F,25-34,Maharajgunj,2022-09-25,True
C0003087,Platinum,F,35-44,Koteshwor,2022-06-24,True
C0003088,Standard,F,25-34,Kupondole,2022-10-12,False
C0003089,Silver,F,35-44,Sanepa,2023-01-27,True
C0003090,Standard,M,35-44,Koteshwor,2023-02-08,True
C0003091,Standard,M,55-64,Koteshwor,2024-12-27,True
C0003092,Standard,M,25-34,Kalanki,2025-02-22,True
C0003093,Standard,F,18-24,Boudha,2024-08-25,True
C0003094,Standard,M,25-34,Kirtipur,2024-04-17,False
C0003095,Standard,M,35-44,Boudha,2022-05-16,True
C0003096,Silver,F,35-44,Pulchowk,2023-08-22,True
C0003097,Silver,F,25-34,Kirtipur,2024-09-10,True
C0003098,Silver,F,25-34,Tinkune,2022-09-03,True
C0003099,Silver,M,35-44,Suryabinayak,2023-12-24,False
C0003100,Silver,F,35-44,Chuchhepati,2024-05-20,True
C0003101,Standard,F,35-44,Chuchhepati,2023-01-07,True
C0003102,Silver,F,25-34,Maharajgunj,2024-05-07,True
C0003103,Silver,M,35-44,Naxal,2023-09-04,False
C0003104,Gold,F,25-34,Sanepa,2023-02-26,True
C0003105,Standard,M,35-44,Pulchowk,2022-09-27,True
C0003106,Gold,F,35-44,Koteshwor,2022-02-11,True
C0003107,Standard,F,35-44,Naxal,2024-08-30,True
C0003108,Standard,F,25-34,Chuchhepati,2023-03-21,False
C0003109,Silver,M,65+,Kirtipur,2022-04-13,True
C0003110,Standard,F,25-34,Chuchhepati,2024-03-10,True
C0003111,Gold,F,35-44,Boudha,2022-09-01,True
C0003112,Standard,M,25-34,Naxal,2023-02-20,True
C0003113,Standard,F,65+,Budhanilkantha,2023-12-07,True
C0003114,Gold,M,35-44,Tinkune,2022-04-02,True
C0003115,Silver,M,65+,Boudha,2022-10-15,True
C0003116,Standard,F,25-34,Kirtipur,2023-04-25,False
C0003117,Gold,F,25-34,Koteshwor,2022-04-14,True
C0003118,Standard,F,45-54,Kupondole,2025-03-04,False
C0003119,Silver,M,35-44,Kirtipur,2023-05-28,False
C0003120,Gold,F,65+,Sanepa,2022-02-04,False
C0003121,Gold,M,35-44,Sanepa,2023-07-16,False
C0003122,Standard,M,25-34,Maharajgunj,2022-05-17,True
C0003123,Gold,F,45-54,Budhanilkantha,2022-01-14,True
C0003124,Silver,M,35-44,Naxal,2024-10-06,False
C0003125,Standard,M,45-54,Suryabinayak,2022-08-28,True
C0003126,Platinum,M,35-44,Pulchowk,2022-08-09,False
C0003127,Silver,F,35-44,Naxal,2022-06-19,True
C0003128,Standard,Other,35-44,Boudha,2023-01-10,False
C0003129,Standard,F,35-44,Pulchowk,2023-06-18,True
C0003130,Standard,F,25-34,Kalanki,2024-09-25,True
C0003131,Silver,F,55-64,Kirtipur,2022-03-08,False
C0003132,Silver,F,45-54,Koteshwor,2024-03-17,True
C0003133,Standard,F,25-34,Chuchhepati,2022-02-21,True
C0003134,Standard,F,18-24,Boudha,2025-01-07,True
C0003135,Standard,F,25-34,Suryabinayak,2022-12-21,False
C0003136,Gold,F,35-44,Budhanilkantha,2022-12-27,False
C0003137,Standard,F,25-34,Suryabinayak,2024-06-21,True
C0003138,Silver,F,18-24,Boudha,2023-03-11,True
C0003139,Silver,M,18-24,Tinkune,2023-02-21,True
C0003140,Silver,F,35-44,Boudha,2024-11-11,True
C0003141,Standard,F,18-24,Budhanilkantha,2023-05-06,True
C0003142,Standard,M,25-34,Kalanki,2025-01-23,True
C0003143,Standard,M,35-44,Koteshwor,2023-02-26,True
C0003144,Standard,F,25-34,Naxal,2024-06-12,True
C0003145,Gold,F,45-54,Koteshwor,2023-02-28,True
C0003146,Standard,F,35-44,Suryabinayak,2023-02-26,False
C0003147,Standard,M,25-34,Budhanilkantha,2022-12-25,False
C0003148,Standard,M,55-64,Kalanki,2024-01-29,True
C0003149,Standard,M,35-44,Kupondole,2022-12-23,False
C0003150,Standard,M,25-34,Maharajgunj,2022-10-06,True
C0003151,Platinum,M,45-54,Tinkune,2022-12-15,False
C0003152,Standard,F,25-34,Pulchowk,2022-02-24,False
C0003153,Standard,M,45-54,Kirtipur,2023-12-22,False
C0003154,Silver,F,45-54,Boudha,2024-01-15,True
C0003155,Standard,F,35-44,Maharajgunj,2022-12-14,True
C0003156,Standard,F,65+,Maharajgunj,2022-04-23,False
C0003157,Standard,F,18-24,Boudha,2022-11-11,True
C0003158,Gold,F,25-34,Budhanilkantha,2024-08-28,True
C0003159,Standard,M,35-44,Tinkune,2023-09-22,False
C0003160,Standard,F,45-54,Kupondole,2023-09-28,True
C0003161,Silver,F,35-44,Sanepa,2022-05-02,True
C0003162,Standard,F,55-64,Maharajgunj,2024-03-07,True
C0003163,Standard,M,25-34,Sanepa,2023-02-16,True
C0003164,Standard,M,35-44,Pulchowk,2022-11-08,False
C0003165,Gold,F,18-24,Suryabinayak,2022-04-08,True
C0003166,Gold,F,55-64,Sanepa,2023-11-14,True
C0003167,Gold,M,55-64,Kirtipur,2025-02-02,False
C0003168,Standard,F,25-34,Koteshwor,2024-04-09,True
C0003169,Gold,F,45-54,Tinkune,2023-01-08,True
C0003170,Standard,F,35-44,Koteshwor,2022-02-12,False
C0003171,Standard,F,55-64,Kirtipur,2022-06-02,True
C0003172,Silver,F,18-24,Budhanilkantha,2024-08-25,False
C0003173,Standard,F,55-64,Suryabinayak,2024-02-22,False
C0003174,Platinum,M,35-44,Kupondole,2022-10-30,True
C0003175,Silver,F,25-34,Naxal,2025-04-11,False
C0003176,Standard,F,45-54,Kalanki,2022-12-07,True
C0003177,Silver,F,55-64,Tinkune,2023-02-08,False
C0003178,Silver,F,35-44,Koteshwor,2025-01-31,False
C0003179,Standard,F,25-34,Chuchhepati,2023-02-21,True
C0003180,Standard,M,55-64,Boudha,2022-05-20,False
C0003181,Standard,F,45-54,Naxal,2022-02-15,True
C0003182,Gold,M,45-54,Koteshwor,2025-04-02,True
C0003183,Gold,M,55-64,Sanepa,2024-07-19,False
C0003184,Standard,M,35-44,Koteshwor,2022-04-16,True
C0003185,Platinum,F,45-54,Suryabinayak,2025-04-09,True
C0003186,Standard,M,55-64,Budhanilkantha,2024-01-22,False
C0003187,Standard,M,45-54,Sanepa,2022-02-01,True
C0003188,Standard,F,18-24,Chuchhepati,2024-03-06,False
C0003189,Standard,F,25-34,Kupondole,2025-02-21,True
C0003190,Gold,F,25-34,Sanepa,2025-02-09,True
C0003191,Silver,M,35-44,Sanepa,2023-11-08,True
C0003192,Standard,M,55-64,Koteshwor,2023-05-03,True
C0003193,Standard,F,25-34,Tinkune,2024-10-26,True
C0003194,Silver,F,25-34,Budhanilkantha,2024-03-05,True
C0003195,Standard,M,25-34,Pulchowk,2024-06-07,True
C0003196,Gold,M,45-54,Pulchowk,2023-01-27,False
C0003197,Silver,F,25-34,Pulchowk,2022-06-03,True
C0003198,Silver,M,25-34,Maharajgunj,2025-01-06,True
C0003199,Silver,M,55-64,Maharajgunj,2022-09-11,True
C0003200,Silver,F,25-34,Kupondole,2022-01-03,True
C0003201,Standard,F,25-34,Naxal,2024-01-03,True
C0003202,Gold,F,45-54,Tinkune,2025-02-12,False
C0003203,Silver,F,18-24,Sanepa,2023-10-13,True
C0003204,Silver,F,45-54,Chuchhepati,2024-05-15,True
C0003205,Standard,F,25-34,Suryabinayak,2024-06-12,True
C0003206,Standard,M,25-34,Suryabinayak,2022-09-13,False
C0003207,Silver,F,25-34,Tinkune,2023-04-11,True
C0003208,Gold,F,35-44,Budhanilkantha,2024-09-13,False
C0003209,Standard,M,55-64,Kupondole,2024-02-12,False
C0003210,Silver,F,18-24,Pulchowk,2022-05-11,True
C0003211,Standard,M,35-44,Pulchowk,2023-06-08,False
C0003212,Standard,M,25-34,Kupondole,2023-08-18,True
C0003213,Silver,M,25-34,Kupondole,2022-01-31,False
C0003214,Platinum,M,35-44,Chuchhepati,2024-10-20,True
C0003215,Standard,F,25-34,Koteshwor,2022-04-12,True
C0003216,Standard,F,35-44,Pulchowk,2022-05-13,True
C0003217,Standard,F,35-44,Maharajgunj,2023-08-10,False
C0003218,Silver,F,18-24,Boudha,2025-03-08,True
C0003219,Standard,M,25-34,Tinkune,2024-10-26,True
C0003220,Standard,M,45-54,Tinkune,2022-08-25,True
C0003221,Silver,M,35-44,Maharajgunj,2023-05-04,True
C0003222,Standard,F,35-44,Kupondole,2024-11-02,True
C0003223,Gold,F,45-54,Kirtipur,2024-09-23,False
C0003224,Silver,M,25-34,Boudha,2023-07-07,True
C0003225,Platinum,M,45-54,Boudha,2025-02-06,False
C0003226,Gold,F,35-44,Sanepa,2022-10-16,False
C0003227,Silver,F,25-34,Tinkune,2024-12-08,True
C0003228,Standard,F,35-44,Koteshwor,2024-04-26,True
C0003229,Silver,M,25-34,Sanepa,2023-03-28,True
C0003230,Silver,M,55-64,Naxal,2022-02-21,False
C0003231,Standard,M,25-34,Suryabinayak,2022-08-20,True
C0003232,Gold,F,18-24,Tinkune,2022-03-07,False
C0003233,Standard,M,35-44,Sanepa,2023-02-01,False
C0003234,Platinum,M,18-24,Chuchhepati,2024-05-20,False
C0003235,Silver,M,45-54,Naxal,2024-11-08,True
C0003236,Gold,F,55-64,Pulchowk,2022-09-15,True
C0003237,Gold,F,55-64,Kupondole,2022-12-23,True
C0003238,Silver,M,25-34,Maharajgunj,2024-05-10,False
C0003239,Gold,F,35-44,Suryabinayak,2025-02-01,True
C0003240,Silver,M,25-34,Koteshwor,2022-10-31,False
C0003241,Standard,M,25-34,Tinkune,2022-07-12,True
C0003242,Platinum,F,25-34,Koteshwor,2022-04-24,True
C0003243,Silver,F,18-24,Suryabinayak,2024-07-28,True
C0003244,Silver,Other,35-44,Kalanki,2022-01-20,True
C0003245,Platinum,F,55-64,Pulchowk,2024-09-18,False
C0003246,Silver,F,45-54,Budhanilkantha,2022-06-24,True
C0003247,Standard,M,25-34,Maharajgunj,2025-03-30,False
C0003248,Silver,F,25-34,Pulchowk,2022-01-26,False
C0003249,Silver,F,35-44,Sanepa,2024-07-24,False
C0003250,Silver,F,18-24,Naxal,2022-02-04,True
C0003251,Platinum,F,45-54,Suryabinayak,2024-01-11,True
C0003252,Silver,M,18-24,Pulchowk,2023-10-04,True
C0003253,Platinum,M,18-24,Budhanilkantha,2023-04-23,True
C0003254,Silver,F,35-44,Kalanki,2024-12-13,False
C0003255,Platinum,M,45-54,Boudha,2025-03-19,True
C0003256,Standard,M,55-64,Sanepa,2023-04-07,False
C0003257,Standard,M,45-54,Chuchhepati,2025-02-26,True
C0003258,Silver,M,35-44,Pulchowk,2022-08-18,True
C0003259,Gold,M,35-44,Kupondole,2022-10-27,True
C0003260,Gold,F,35-44,Budhanilkantha,2024-04-28,True
C0003261,Silver,F,55-64,Suryabinayak,2024-04-10,True
C0003262,Standard,F,35-44,Kalanki,2022-07-20,True
C0003263,Standard,M,25-34,Chuchhepati,2023-09-28,True
C0003264,Standard,M,25-34,Naxal,2022-08-04,True
C0003265,Standard,M,45-54,Kirtipur,2024-01-30,True
C0003266,Standard,M,25-34,Boudha,2022-12-22,False
C0003267,Platinum,F,45-54,Chuchhepati,2023-07-02,True
C0003268,Silver,Other,18-24,Naxal,2023-01-23,False
C0003269,Silver,F,25-34,Kalanki,2022-01-22,True
C0003270,Standard,M,55-64,Maharajgunj,2023-11-14,False
C0003271,Standard,M,45-54,Suryabinayak,2023-04-13,False
C0003272,Standard,M,45-54,Budhanilkantha,2024-09-04,True
C0003273,Silver,F,18-24,Koteshwor,2022-06-15,False
C0003274,Silver,M,45-54,Sanepa,2023-02-26,True
C0003275,Platinum,F,45-54,Maharajgunj,2023-03-30,False
C0003276,Standard,F,25-34,Kalanki,2025-02-08,False
C0003277,Silver,M,25-34,Tinkune,2023-08-18,True
C0003278,Silver,F,45-54,Chuchhepati,2022-03-24,False
C0003279,Silver,F,25-34,Kalanki,2023-08-13,False
C0003280,Standard,M,35-44,Maharajgunj,2024-07-17,True
C0003281,Gold,F,25-34,Sanepa,2023-09-11,True
C0003282,Silver,F,45-54,Boudha,2022-10-30,False
C0003283,Silver,F,18-24,Budhanilkantha,2023-10-27,True
C0003284,Standard,M,25-34,Kupondole,2023-03-23,False
C0003285,Gold,F,25-34,Koteshwor,2022-02-21,True
C0003286,Silver,F,25-34,Kupondole,2023-01-13,True
C0003287,Standard,M,35-44,Kupondole,2022-04-15,True
C0003288,Silver,F,35-44,Budhanilkantha,2023-11-16,True
C0003289,Standard,F,35-44,Pulchowk,2024-04-06,True
C0003290,Standard,M,18-24,Maharajgunj,2022-04-24,True
C0003291,Silver,F,25-34,Sanepa,2025-03-31,True
C0003292,Silver,M,35-44,Kalanki,2024-07-13,False
C0003293,Standard,F,35-44,Naxal,2022-06-23,True
C0003294,Standard,F,25-34,Naxal,2023-09-19,True
C0003295,Standard,M,35-44,Pulchowk,2023-11-13,False
C0003296,Standard,M,25-34,Koteshwor,2025-02-11,True
C0003297,Standard,M,55-64,Pulchowk,2022-06-18,False
C0003298,Standard,F,45-54,Budhanilkantha,2022-11-09,True
C0003299,Silver,M,35-44,Pulchowk,2023-03-14,False
C0003300,Silver,F,45-54,Chuchhepati,2024-12-22,True
C0003301,Standard,M,25-34,Koteshwor,2022-04-30,True
C0003302,Silver,F,35-44,Sanepa,2024-04-19,False
C0003303,Standard,M,55-64,Tinkune,2023-02-07,False
C0003304,Gold,M,35-44,Tinkune,2023-09-12,False
C0003305,Silver,M,25-34,Kalanki,2024-07-15,True
C0003306,Standard,M,18-24,Kupondole,2023-09-06,False
C0003307,Standard,F,45-54,Boudha,2022-12-14,False
C0003308,Standard,F,55-64,Sanepa,2024-10-30,True
C0003309,Gold,M,25-34,Tinkune,2022-05-13,True
C0003310,Silver,F,35-44,Boudha,2024-12-05,True
C0003311,Standard,M,25-34,Suryabinayak,2024-02-29,True
C0003312,Silver,M,35-44,Pulchowk,2022-04-05,False
C0003313,Standard,M,25-34,Naxal,2024-08-24,False
C0003314,Standard,F,55-64,Chuchhepati,2024-12-18,True
C0003315,Gold,M,35-44,Kupondole,2023-03-30,True
C0003316,Standard,M,25-34,Boudha,2024-07-25,True
C0003317,Silver,F,25-34,Tinkune,2022-09-20,True
C0003318,Standard,F,25-34,Kalanki,2024-02-11,True
C0003319,Standard,M,35-44,Suryabinayak,2024-08-23,True
C0003320,Gold,M,18-24,Naxal,2023-03-29,True
C0003321,Silver,M,25-34,Chuchhepati,2024-08-30,False
C0003322,Standard,F,25-34,Kupondole,2024-09-05,True
C0003323,Standard,F,35-44,Boudha,2022-03-05,False
C0003324,Standard,M,35-44,Kupondole,2022-04-10,False
C0003325,Silver,F,55-64,Kalanki,2024-10-09,True
C0003326,Gold,F,25-34,Maharajgunj,2022-06-05,True
C0003327,Standard,F,18-24,Koteshwor,2023-10-02,False
C0003328,Standard,F,25-34,Chuchhepati,2023-12-08,True
C0003329,Standard,M,45-54,Kirtipur,2024-06-14,True
C0003330,Standard,F,18-24,Maharajgunj,2024-04-25,True
C0003331,Silver,F,25-34,Tinkune,2024-02-08,False
C0003332,Standard,F,35-44,Boudha,2024-03-24,True
C0003333,Silver,F,35-44,Kalanki,2024-03-29,False
C0003334,Standard,F,25-34,Maharajgunj,2023-03-16,True
C0003335,Standard,M,25-34,Sanepa,2025-03-17,False
C0003336,Silver,F,25-34,Pulchowk,2022-02-01,False
C0003337,Silver,M,25-34,Suryabinayak,2024-05-09,False
C0003338,Standard,F,25-34,Kirtipur,2024-07-20,True
C0003339,Standard,F,18-24,Tinkune,2023-08-10,True
C0003340,Standard,F,45-54,Koteshwor,2023-04-02,False
C0003341,Standard,M,25-34,Boudha,2024-06-26,False
C0003342,Standard,M,35-44,Tinkune,2023-03-10,True
C0003343,Silver,M,35-44,Koteshwor,2024-03-05,True
C0003344,Standard,M,25-34,Suryabinayak,2023-07-01,True
C0003345,Standard,F,35-44,Sanepa,2023-03-11,True
C0003346,Standard,M,25-34,Kirtipur,2024-10-02,True
C0003347,Silver,M,35-44,Kupondole,2024-05-13,True
C0003348,Silver,F,45-54,Budhanilkantha,2022-02-01,True
C0003349,Standard,M,45-54,Pulchowk,2024-06-17,False
C0003350,Standard,F,25-34,Boudha,2023-08-01,True
C0003351,Silver,F,25-34,Koteshwor,2024-03-15,True
C0003352,Standard,F,65+,Kupondole,2024-09-19,False
C0003353,Gold,M,55-64,Chuchhepati,2022-05-09,False
C0003354,Standard,F,35-44,Tinkune,2023-01-06,True
C0003355,Silver,F,45-54,Suryabinayak,2023-10-02,True
C0003356,Silver,F,55-64,Pulchowk,2024-06-11,False
C0003357,Platinum,F,25-34,Kupondole,2024-02-24,True
C0003358,Standard,M,45-54,Maharajgunj,2023-11-14,True
C0003359,Silver,F,35-44,Sanepa,2023-12-27,True
C0003360,Standard,M,35-44,Chuchhepati,2024-02-26,False
C0003361,Silver,F,65+,Boudha,2024-04-22,True
C0003362,Standard,M,35-44,Kirtipur,2023-07-10,False
C0003363,Silver,M,25-34,Kalanki,2023-07-16,True
C0003364,Standard,M,25-34,Boudha,2023-10-24,True
C0003365,Gold,F,35-44,Pulchowk,2024-02-19,True
C0003366,Standard,F,18-24,Pulchowk,2024-01-06,True
C0003367,Gold,F,25-34,Sanepa,2024-04-25,False
C0003368,Standard,F,25-34,Maharajgunj,2022-11-24,True
C0003369,Standard,F,45-54,Naxal,2024-01-23,True
C0003370,Standard,F,35-44,Boudha,2024-07-01,True
C0003371,Silver,M,18-24,Boudha,2024-01-26,True
C0003372,Gold,F,35-44,Suryabinayak,2022-08-10,False
C0003373,Standard,M,18-24,Sanepa,2024-03-30,True
C0003374,Standard,F,18-24,Maharajgunj,2022-07-06,False
C0003375,Gold,M,25-34,Naxal,2022-01-17,False
C0003376,Silver,F,25-34,Kalanki,2022-12-12,True
C0003377,Standard,M,65+,Maharajgunj,2023-10-05,False
C0003378,Silver,F,25-34,Kalanki,2025-01-23,False
C0003379,Standard,M,25-34,Sanepa,2022-08-26,True
C0003380,Standard,F,25-34,Suryabinayak,2024-02-22,True
C0003381,Standard,M,25-34,Naxal,2023-04-18,True
C0003382,Standard,M,25-34,Naxal,2025-01-07,False
C0003383,Standard,M,45-54,Kupondole,2023-01-09,False
C0003384,Standard,F,35-44,Tinkune,2025-01-08,True
C0003385,Silver,F,18-24,Suryabinayak,2025-02-05,False
C0003386,Silver,M,25-34,Budhanilkantha,2023-06-28,True
C0003387,Standard,F,25-34,Naxal,2022-09-17,True
C0003388,Gold,F,35-44,Budhanilkantha,2022-08-06,True
C0003389,Standard,M,45-54,Pulchowk,2023-01-15,False
C0003390,Silver,M,35-44,Kupondole,2023-02-15,True
C0003391,Silver,F,25-34,Boudha,2025-02-03,True
C0003392,Standard,M,25-34,Maharajgunj,2022-11-27,True
C0003393,Gold,F,25-34,Suryabinayak,2025-01-04,True
C0003394,Silver,M,25-34,Suryabinayak,2022-01-19,False
C0003395,Standard,F,25-34,Koteshwor,2024-01-28,True
C0003396,Standard,F,25-34,Chuchhepati,2023-10-19,True
C0003397,Silver,Other,35-44,Koteshwor,2022-02-18,True
C0003398,Standard,F,35-44,Kirtipur,2024-04-15,True
C0003399,Standard,Other,25-34,Tinkune,2025-02-10,True
C0003400,Standard,F,35-44,Kirtipur,2023-08-20,True
C0003401,Gold,F,35-44,Sanepa,2024-07-02,True
C0003402,Standard,F,25-34,Boudha,2022-11-14,False
C0003403,Standard,M,45-54,Naxal,2022-07-03,True
C0003404,Gold,M,25-34,Kirtipur,2023-06-19,False
C0003405,Standard,F,18-24,Suryabinayak,2024-03-14,True
C0003406,Standard,F,45-54,Kalanki,2022-02-09,True
C0003407,Silver,M,45-54,Kalanki,2022-07-31,False
C0003408,Standard,M,45-54,Koteshwor,2023-05-13,True
C0003409,Silver,Other,45-54,Boudha,2023-05-08,True
C0003410,Silver,M,25-34,Boudha,2025-02-08,True
C0003411,Standard,F,35-44,Kalanki,2024-12-10,False
C0003412,Standard,F,25-34,Chuchhepati,2023-04-05,True
C0003413,Silver,M,25-34,Boudha,2022-05-12,True
C0003414,Standard,F,45-54,Kalanki,2023-12-05,True
C0003415,Gold,M,25-34,Suryabinayak,2023-05-16,True
C0003416,Silver,F,25-34,Koteshwor,2023-02-13,True
C0003417,Standard,Other,25-34,Suryabinayak,2023-09-05,True
C0003418,Silver,M,65+,Suryabinayak,2025-03-19,True
C0003419,Silver,M,45-54,Naxal,2023-10-03,False
C0003420,Standard,F,45-54,Naxal,2024-05-31,True
C0003421,Silver,F,55-64,Maharajgunj,2023-02-28,True
C0003422,Standard,F,45-54,Sanepa,2025-03-28,True
C0003423,Standard,F,25-34,Suryabinayak,2022-08-06,True
C0003424,Standard,F,25-34,Pulchowk,2023-07-05,True
C0003425,Silver,F,18-24,Kupondole,2022-10-27,False
C0003426,Standard,M,25-34,Tinkune,2023-05-28,True
C0003427,Silver,F,25-34,Pulchowk,2022-09-17,True
C0003428,Standard,F,25-34,Chuchhepati,2024-05-25,True
C0003429,Standard,M,45-54,Koteshwor,2023-10-11,False
C0003430,Gold,M,35-44,Sanepa,2024-11-06,False
C0003431,Standard,M,25-34,Kalanki,2023-06-21,False
C0003432,Silver,F,25-34,Chuchhepati,2023-03-26,False
C0003433,Standard,M,25-34,Kupondole,2022-11-29,True
C0003434,Platinum,M,25-34,Suryabinayak,2024-05-13,False
C0003435,Platinum,F,35-44,Tinkune,2023-03-04,False
C0003436,Standard,F,35-44,Maharajgunj,2023-09-08,False
C0003437,Gold,F,25-34,Naxal,2022-12-31,True
C0003438,Gold,Other,18-24,Pulchowk,2022-08-09,True
C0003439,Standard,F,35-44,Budhanilkantha,2022-09-09,True
C0003440,Standard,F,25-34,Kirtipur,2022-05-08,True
C0003441,Standard,F,35-44,Maharajgunj,2024-12-16,False
C0003442,Standard,F,45-54,Sanepa,2022-08-26,False
C0003443,Standard,M,55-64,Chuchhepati,2022-08-24,False
C0003444,Standard,F,35-44,Kupondole,2023-01-06,False
C0003445,Standard,Other,35-44,Kalanki,2023-01-22,True
C0003446,Standard,M,55-64,Chuchhepati,2024-11-23,False
C0003447,Standard,M,25-34,Tinkune,2023-06-09,True
C0003448,Gold,F,45-54,Naxal,2023-04-14,True
C0003449,Standard,M,35-44,Budhanilkantha,2023-04-08,True
C0003450,Silver,F,18-24,Kirtipur,2022-04-13,True
C0003451,Standard,F,55-64,Chuchhepati,2023-04-21,True
C0003452,Silver,M,18-24,Boudha,2024-05-09,False
C0003453,Silver,F,35-44,Tinkune,2022-10-04,True
C0003454,Gold,F,25-34,Kupondole,2023-08-05,True
C0003455,Standard,M,35-44,Pulchowk,2023-07-15,True
C0003456,Silver,M,45-54,Kirtipur,2023-05-21,True
C0003457,Standard,M,65+,Koteshwor,2023-08-23,True
C0003458,Standard,F,25-34,Suryabinayak,2023-07-03,False
C0003459,Standard,M,55-64,Koteshwor,2022-09-29,True
C0003460,Gold,F,25-34,Suryabinayak,2024-10-25,True
C0003461,Standard,M,45-54,Tinkune,2023-11-14,True
C0003462,Silver,M,45-54,Maharajgunj,2024-08-09,True
C0003463,Standard,M,25-34,Kirtipur,2022-12-25,True
C0003464,Platinum,F,55-64,Maharajgunj,2025-01-29,True
C0003465,Gold,M,25-34,Kirtipur,2022-02-10,True
C0003466,Silver,F,18-24,Boudha,2022-11-28,False
C0003467,Standard,M,65+,Kalanki,2023-05-05,False
C0003468,Standard,F,35-44,Tinkune,2024-07-07,True
C0003469,Standard,F,35-44,Kirtipur,2023-08-20,False
C0003470,Silver,M,18-24,Naxal,2023-07-05,False
C0003471,Standard,F,65+,Naxal,2023-09-19,True
C0003472,Gold,F,45-54,Koteshwor,2022-10-07,True
C0003473,Standard,M,25-34,Maharajgunj,2023-05-05,True
C0003474,Gold,F,35-44,Naxal,2024-09-18,True
C0003475,Standard,F,45-54,Naxal,2024-11-10,True
C0003476,Standard,M,35-44,Tinkune,2024-11-08,True
C0003477,Standard,F,25-34,Koteshwor,2022-08-30,True
C0003478,Standard,F,18-24,Tinkune,2023-06-08,False
C0003479,Gold,M,45-54,Pulchowk,2023-12-08,True
C0003480,Gold,F,25-34,Pulchowk,2022-09-20,True
C0003481,Silver,M,45-54,Chuchhepati,2022-10-30,True
C0003482,Standard,F,25-34,Sanepa,2023-09-20,False
C0003483,Standard,F,25-34,Kupondole,2023-03-28,True
C0003484,Standard,F,45-54,Kalanki,2024-08-02,True
C0003485,Silver,M,18-24,Budhanilkantha,2024-05-07,False
C0003486,Standard,F,55-64,Pulchowk,2024-09-29,False
C0003487,Standard,F,25-34,Suryabinayak,2023-01-22,True
C0003488,Standard,F,25-34,Kalanki,2023-05-15,True
C0003489,Silver,F,25-34,Kupondole,2025-02-01,True
C0003490,Silver,F,35-44,Kalanki,2022-08-20,False
C0003491,Standard,M,35-44,Chuchhepati,2022-12-09,True
C0003492,Standard,F,18-24,Suryabinayak,2024-09-12,True
C0003493,Gold,F,25-34,Maharajgunj,2024-11-18,True
C0003494,Gold,F,45-54,Suryabinayak,2023-06-24,True
C0003495,Standard,F,35-44,Naxal,2023-06-12,True
C0003496,Gold,M,35-44,Tinkune,2024-06-11,True
C0003497,Standard,F,45-54,Koteshwor,2023-01-03,True
C0003498,Standard,M,35-44,Budhanilkantha,2024-11-21,True
C0003499,Silver,F,45-54,Tinkune,2022-04-01,True
C0003500,Standard,F,25-34,Naxal,2023-10-24,False
C0003501,Standard,F,35-44,Naxal,2024-01-11,True
C0003502,Gold,M,35-44,Boudha,2024-11-21,True
C0003503,Standard,F,45-54,Pulchowk,2023-11-15,True
C0003504,Standard,F,25-34,Koteshwor,2022-09-05,True
C0003505,Silver,F,55-64,Chuchhepati,2022-10-31,False
C0003506,Silver,F,55-64,Chuchhepati,2024-07-01,True
C0003507,Standard,M,55-64,Chuchhepati,2023-02-04,True
C0003508,Standard,F,18-24,Boudha,2022-11-18,True
C0003509,Standard,F,35-44,Suryabinayak,2023-12-24,True
C0003510,Standard,M,25-34,Chuchhepati,2023-12-05,False
C0003511,Silver,F,45-54,Budhanilkantha,2023-12-27,True
C0003512,Standard,F,35-44,Boudha,2022-03-07,True
C0003513,Silver,M,45-54,Koteshwor,2024-03-20,False
C0003514,Silver,M,25-34,Kupondole,2022-04-10,True
C0003515,Standard,F,45-54,Kirtipur,2025-03-06,False
C0003516,Silver,F,18-24,Naxal,2023-12-17,True
