product_id,sku,product_name,brand,subcategory,zone_id,aisle_id,shelf_number,shelf_position,store_id,unit,price_npr,x_coord,y_coord,zone_name,ambient_temp_c,is_perimeter,units_sold,sales_revenue_npr,transaction_count,unique_customers,avg_unit_price_sold_npr,avg_scan_duration_ms,total_rescans,failed_scan_count,festival_units_sold,scan_to_pay_units,first_sold_at,last_sold_at,revenue_per_transaction_npr,units_per_transaction,festival_unit_share,scan_to_pay_unit_share,scan_failure_rate,rescan_per_transaction
P000239,SKU-61618557,Cardamom 100g,Local,Spices,Z09,A0038,2,1,S02,pack,467,79.0,30.6,Spices & Condiments,22,False,1139,531913,830,782,467.0,1317.875903614458,48,5,126,646,2024-01-01 08:09:21,2026-03-30 19:52:01,640.8590361445783,1.372289156626506,0.1106233538191396,0.5671641791044776,0.006024096385542169,0.05783132530120482
P000240,SKU-44891930,Mushroom 200g pack,Local,Vegetables,Z02,A0027,1,1,S02,pack,146,42.6,73.1,Fresh Produce,16,True,898,131108,646,616,146.0,1316.812693498452,27,5,97,511,2024-01-01 19:55:47,2026-03-29 10:33:53,202.95356037151703,1.390092879256966,0.10801781737193764,0.5690423162583519,0.007739938080495356,0.04179566563467492
P000241,SKU-57593958,Vim Liquid Dishwash 500ml,HUL,Household,Z14,A0047,2,1,S02,bottle,180,78.7,82.8,Household & Cleaning,22,False,1652,297360,1249,1140,180.0,1318.1168935148119,60,15,181,926,2024-01-01 08:09:21,2026-03-29 19:38:02,238.07846277021616,1.322658126501201,0.10956416464891042,0.5605326876513317,0.01200960768614892,0.04803843074459568
P000242,SKU-74242626,Watermelon per kg,Local,Fruits,Z02,A0028,2,3,S02,kg,62,18.7,49.0,Fresh Produce,16,True,335,20770,250,246,62.0,1291.98,15,1,36,189,2024-01-01 12:31:01,2026-03-30 17:07:59,83.08,1.34,0.10746268656716418,0.564179104477612,0.004,0.06
P000243,SKU-02813614,Frozen Momo (Veg) 30pc,Hangrila,Frozen,Z05,A0031,2,2,S02,pack,290,83.8,33.2,Frozen Foods,-18,True,377,109330,287,280,290.0,1331.8292682926829,7,1,53,217,2024-01-04 14:47:00,2026-03-26 20:40:37,380.94076655052265,1.3135888501742161,0.14058355437665782,0.5755968169761273,0.003484320557491289,0.024390243902439025
P000244,SKU-96209624,Lactogen Formula 400g,Nestle,Baby,Z15,A0048,2,1,S02,tin,921,30.1,42.4,Baby Care,22,False,760,699960,549,533,921.0,1329.08014571949,34,3,71,434,2024-01-01 10:46:05,2026-03-31 16:29:48,1274.9726775956285,1.384335154826958,0.09342105263157895,0.5710526315789474,0.00546448087431694,0.061930783242258654
P000245,SKU-30654765,Chilli Sauce 200ml,Maggi,Sauces,Z09,A0037,6,3,S02,bottle,115,63.2,94.4,Spices & Condiments,22,False,563,64745,417,399,115.0,1318.515587529976,18,5,75,323,2024-01-01 13:20:41,2026-03-31 13:22:39,155.26378896882494,1.3501199040767387,0.13321492007104796,0.5737122557726465,0.011990407673860911,0.04316546762589928
P000246,SKU-94706044,Bourbon Cream Biscuit,Britannia,Snacks,Z10,A0040,5,1,S02,pack,45,7.0,46.6,Snacks & Confectionery,22,False,865,38925,654,621,45.0,1294.7568807339449,37,7,79,494,2024-01-01 10:46:05,2026-03-30 17:57:59,59.518348623853214,1.3226299694189603,0.09132947976878612,0.5710982658959538,0.010703363914373088,0.05657492354740061
P000247,SKU-37240632,Brinjal (Bhanta) per kg,Local,Vegetables,Z02,A0027,5,4,S02,kg,90,42.6,73.1,Fresh Produce,16,True,897,80730,645,603,90.0,1313.8961240310077,33,6,133,487,2024-01-04 14:47:00,2026-03-31 15:01:07,125.16279069767442,1.3906976744186046,0.14827201783723523,0.5429208472686734,0.009302325581395349,0.05116279069767442
P000248,SKU-61513912,Dabur Amla Hair Oil 200ml,Dabur,Personal,Z13,A0045,1,1,S02,bottle,298,12.3,45.4,Personal Care,22,False,867,258366,640,610,298.0,1345.3640625,35,11,91,489,2024-01-04 14:47:00,2026-03-30 20:01:33,403.696875,1.3546875,0.104959630911188,0.5640138408304498,0.0171875,0.0546875
P000249,SKU-06652868,Kurkure Masala Munch,Pepsico,Snacks,Z10,A0040,2,2,S02,pack,26,7.0,46.6,Snacks & Confectionery,22,False,1500,39000,1154,1048,26.0,1310.2357019064125,59,10,160,823,2024-01-02 11:45:55,2026-03-29 19:12:34,33.795493934142115,1.2998266897746966,0.10666666666666667,0.5486666666666666,0.008665511265164644,0.0511265164644714
P000250,SKU-95793750,Orange per kg,Local,Fruits,Z02,A0028,2,2,S02,kg,202,18.7,49.0,Fresh Produce,16,True,394,79588,293,291,202.0,1358.8566552901025,23,1,45,240,2024-01-07 19:21:52,2026-03-28 20:57:47,271.63139931740614,1.3447098976109215,0.11421319796954314,0.6091370558375635,0.0034129692832764505,0.07849829351535836
P000251,SKU-19859161,Toilet Paper (4-roll),Origami,Household,Z14,A0046,1,1,S02,pack,203,54.4,84.5,Household & Cleaning,22,False,1646,334138,1261,1140,203.0,1332.9770023790643,59,12,171,967,2024-01-01 08:09:21,2026-03-31 16:29:48,264.97858842188737,1.3053132434575734,0.10388821385176185,0.5874848116646415,0.00951625693893735,0.046788263283108644
P000252,SKU-18852854,Good Day Cookies,Britannia,Snacks,Z10,A0039,2,1,S02,pack,48,39.7,65.2,Snacks & Confectionery,22,False,821,39408,607,580,48.0,1355.3789126853378,37,1,94,496,2024-01-01 12:31:01,2026-03-29 18:01:12,64.92257001647447,1.3525535420098846,0.11449451887941535,0.6041412911084044,0.0016474464579901153,0.060955518945634266
P000253,SKU-13010592,Frozen French Fries 1kg,McCain,Frozen,Z05,A0031,1,2,S02,pack,506,83.8,33.2,Frozen Foods,-18,True,348,176088,246,241,506.0,1305.560975609756,13,3,39,216,2024-01-04 14:47:00,2026-03-29 10:33:53,715.8048780487804,1.4146341463414633,0.11206896551724138,0.6206896551724138,0.012195121951219513,0.052845528455284556
P000254,SKU-29696598,Soybean Oil 5L,Dhara,Oils,Z08,A0036,3,1,S02,bottle,1316,10.5,68.1,Cooking Oils & Ghee,22,False,368,484288,270,259,1316.0,1262.4888888888888,17,4,35,223,2024-01-11 19:35:47,2026-03-14 16:26:45,1793.6592592592592,1.362962962962963,0.09510869565217392,0.6059782608695652,0.014814814814814815,0.06296296296296296
P000255,SKU-42104837,Basmati Rice 25kg,Daawat,Staples,Z07,A0033,1,1,S02,bag,6940,57.2,46.1,Dry Staples (Rice/Dal/Atta),22,False,886,6148840,666,630,6940.0,1286.7582582582584,37,7,100,492,2024-01-02 11:45:55,2026-03-30 20:03:42,9232.492492492493,1.3303303303303304,0.11286681715575621,0.5553047404063205,0.010510510510510511,0.05555555555555555
P000256,SKU-40913021,Cauliflower per kg,Local,Vegetables,Z02,A0028,6,2,S02,kg,86,18.7,49.0,Fresh Produce,16,True,1470,126420,1087,995,86.0,1302.1048758049678,61,11,163,861,2024-01-02 19:49:19,2026-03-30 20:01:33,116.3017479300828,1.3523459061637535,0.1108843537414966,0.5857142857142857,0.010119595216191352,0.05611775528978841
P000257,SKU-11716634,Fish (Rohu) per kg,Local,Meat,Z06,A0032,1,2,S02,kg,368,67.6,58.5,Meat & Seafood,4,True,369,135792,270,265,368.0,1338.3444444444444,16,4,44,240,2024-01-01 17:20:27,2026-03-28 20:57:47,502.93333333333334,1.3666666666666667,0.11924119241192412,0.6504065040650406,0.014814814814814815,0.05925925925925926
P000258,SKU-87681548,Tissue Box 200-pull,Origami,Household,Z14,A0046,5,2,S02,box,160,54.4,84.5,Household & Cleaning,22,False,1829,292640,1317,1188,160.0,1312.3325740318908,66,17,187,1043,2024-01-01 08:09:21,2026-03-31 16:29:48,222.20197418375096,1.3887623386484433,0.10224166211044286,0.5702569710224166,0.012908124525436599,0.05011389521640091
P000259,SKU-60988071,Mozzarella Cheese 200g,Britannia,Dairy,Z04,A0030,5,1,S02,pack,325,73.8,56.6,Dairy & Eggs,4,True,797,259025,586,566,325.0,1292.6638225255972,34,6,86,455,2024-01-01 08:09:21,2026-03-30 17:07:59,442.0221843003413,1.3600682593856654,0.10790464240903387,0.5708908406524467,0.010238907849829351,0.05802047781569966
P000260,SKU-21655948,Lifebuoy Soap (4-pack),HUL,Personal,Z13,A0045,6,1,S02,pack,159,12.3,45.4,Personal Care,22,False,905,143895,644,616,159.0,1323.0419254658384,25,9,107,498,2024-01-01 10:46:05,2026-03-30 20:01:33,223.43944099378882,1.40527950310559,0.11823204419889503,0.5502762430939226,0.013975155279503106,0.03881987577639751
P000261,SKU-74573998,Dove Soap (4-pack),HUL,Personal,Z13,A0045,2,1,S02,pack,284,12.3,45.4,Personal Care,22,False,913,259292,665,630,284.0,1327.6496240601505,30,7,98,533,2024-01-01 12:31:01,2026-03-31 17:44:42,389.91278195488724,1.3729323308270676,0.10733844468784227,0.583789704271632,0.010526315789473684,0.045112781954887216
P000262,SKU-69286579,Atta (Wheat Flour) 10kg,Annapurna,Staples,Z07,A0035,1,1,S02,bag,1103,47.7,64.8,Dry Staples (Rice/Dal/Atta),22,False,908,1001524,652,623,1103.0,1340.2806748466257,35,14,126,532,2024-01-01 10:46:05,2026-03-31 15:01:07,1536.079754601227,1.392638036809816,0.13876651982378854,0.5859030837004405,0.02147239263803681,0.05368098159509203
P000263,SKU-38399687,Timur (Sichuan Pepper) 100g,Local,Spices,Z09,A0037,6,2,S02,pack,220,63.2,94.4,Spices & Condiments,22,False,587,129140,422,407,220.0,1335.4454976303318,20,4,68,333,2024-01-07 14:06:53,2026-03-29 19:32:45,306.01895734597156,1.3909952606635072,0.11584327086882454,0.5672913117546848,0.009478672985781991,0.04739336492890995
P000264,SKU-93182568,Cerelac Wheat Apple Cherry,Nestle,Baby,Z15,A0048,1,1,S02,pack,408,30.1,42.4,Baby Care,22,False,783,319464,566,534,408.0,1306.3604240282687,41,4,68,444,2024-01-01 10:46:05,2026-03-31 16:29:48,564.4240282685512,1.38339222614841,0.08684546615581099,0.5670498084291188,0.007067137809187279,0.07243816254416961
P000265,SKU-89552454,Snickers 50g,Mars,Confectionery,Z10,A0039,6,1,S02,bar,118,39.7,65.2,Snacks & Confectionery,22,False,384,45312,276,269,118.0,1348.7463768115942,15,2,43,219,2024-01-01 10:46:05,2026-03-31 20:53:12,164.17391304347825,1.391304347826087,0.11197916666666667,0.5703125,0.007246376811594203,0.05434782608695652
P000266,SKU-60253731,Dairy Milk 50g,Cadbury,Confectionery,Z10,A0040,3,2,S02,bar,107,7.0,46.6,Snacks & Confectionery,22,False,1282,137174,909,839,107.0,1269.2090209020903,40,6,144,675,2024-01-01 12:31:01,2026-03-29 19:12:34,150.9064906490649,1.4103410341034104,0.11232449297971919,0.5265210608424337,0.006600660066006601,0.04400440044004401
P000267,SKU-36924375,Chilli Powder 200g,Catch,Spices,Z09,A0037,3,1,S02,pack,99,63.2,94.4,Spices & Condiments,22,False,572,56628,424,406,99.0,1356.323113207547,30,2,58,362,2024-01-02 11:45:55,2026-03-26 19:04:10,133.5566037735849,1.349056603773585,0.10139860139860139,0.6328671328671329,0.0047169811320754715,0.07075471698113207
P000268,SKU-64299568,Lizol Floor Cleaner 1L,Reckitt,Household,Z14,A0046,1,2,S02,bottle,272,54.4,84.5,Household & Cleaning,22,False,1762,479264,1264,1150,272.0,1320.1542721518988,67,16,209,1007,2024-01-01 08:09:21,2026-03-31 16:29:48,379.1645569620253,1.393987341772152,0.11861520998864926,0.5715096481271282,0.012658227848101266,0.05300632911392405
P000269,SKU-83656166,Marie Gold Biscuit,Britannia,Snacks,Z10,A0040,3,4,S02,pack,35,7.0,46.6,Snacks & Confectionery,22,False,1557,54495,1172,1072,35.0,1299.2107508532424,59,6,181,888,2024-01-01 10:46:05,2026-03-30 20:01:33,46.49744027303754,1.3284982935153584,0.11624919717405266,0.5703275529865125,0.005119453924914676,0.050341296928327645
P000270,SKU-64776446,2PM Chicken Noodles,Asian Thai,Snacks,Z10,A0040,3,5,S02,pack,29,7.0,46.6,Snacks & Confectionery,22,False,1558,45182,1134,1035,29.0,1298.9409171075838,48,14,174,925,2024-01-01 19:55:47,2026-03-31 17:44:42,39.84303350970018,1.3738977072310405,0.1116816431322208,0.5937098844672657,0.012345679012345678,0.042328042328042326
P000271,SKU-34612844,Toor Dal (Rahar) 1kg,Local,Staples,Z07,A0033,4,1,S02,pack,263,57.2,46.1,Dry Staples (Rice/Dal/Atta),22,False,875,230125,668,624,263.0,1353.679640718563,39,5,103,519,2024-01-05 16:10:02,2026-03-31 19:50:22,344.498502994012,1.3098802395209581,0.11771428571428572,0.5931428571428572,0.0074850299401197605,0.058383233532934134
P000272,SKU-00566485,Buffalo Ghee 1L,Sujal,Dairy,Z04,A0030,1,1,S02,tin,1246,73.8,56.6,Dairy & Eggs,4,True,1304,1624784,979,901,1246.0,1298.9560776302349,43,8,158,709,2024-01-01 12:31:01,2026-03-30 20:03:42,1659.6363636363637,1.3319713993871298,0.12116564417177914,0.5437116564417178,0.008171603677221655,0.043922369765066395
P000273,SKU-62165706,Green Chilli (Khursani) 100g,Local,Vegetables,Z02,A0027,1,2,S02,100g,30,42.6,73.1,Fresh Produce,16,True,886,26580,674,640,30.0,1333.513353115727,40,9,104,493,2024-01-01 18:27:13,2026-03-31 20:53:12,39.43620178041543,1.314540059347181,0.11738148984198646,0.5564334085778782,0.013353115727002967,0.05934718100890208
P000274,SKU-24605303,Bru Coffee 100g,Bru,Tea/Coffee,Z12,A0043,6,1,S02,pack,343,16.6,27.3,Tea / Coffee / Health Drinks,22,False,626,214718,463,447,343.0,1335.7386609071275,29,5,77,358,2024-01-05 10:07:20,2026-03-29 19:32:45,463.75377969762417,1.3520518358531317,0.12300319488817892,0.5718849840255591,0.01079913606911447,0.06263498920086392
P000275,SKU-50121908,Sunsilk Shampoo 180ml,HUL,Personal,Z13,A0044,3,1,S02,bottle,184,40.2,83.4,Personal Care,22,False,901,165784,667,636,184.0,1288.1214392803597,43,4,96,508,2024-01-01 12:31:01,2026-03-30 17:07:59,248.55172413793105,1.3508245877061469,0.10654827968923418,0.5638179800221975,0.005997001499250375,0.06446776611694154
P000276,SKU-77299551,Faber-Castell Sketch Pens,Faber-Castell,Stationery,Z16,A0049,5,1,S02,pack,313,37.3,84.6,Stationery & Misc,22,False,360,112680,264,260,313.0,1297.496212121212,16,2,36,179,2024-01-06 11:57:40,2026-03-29 19:26:16,426.8181818181818,1.3636363636363635,0.1,0.49722222222222223,0.007575757575757576,0.06060606060606061
P000277,SKU-83201481,Cake Slice (Chocolate),Hot Breads,Bakery,Z03,A0029,1,2,S02,pc,128,8.5,65.1,Bakery,22,True,885,113280,651,618,128.0,1334.442396313364,33,3,112,505,2024-01-01 12:31:01,2026-03-31 20:53:12,174.00921658986175,1.359447004608295,0.12655367231638417,0.5706214689265536,0.004608294930875576,0.05069124423963134
P000278,SKU-68192244,Bottle Gourd (Lauka) per pc,Local,Vegetables,Z02,A0028,1,2,S02,pc,66,18.7,49.0,Fresh Produce,16,True,925,61050,667,638,66.0,1305.7496251874063,29,4,107,530,2024-01-06 10:17:14,2026-03-30 20:03:42,91.52923538230884,1.3868065967016492,0.11567567567567567,0.572972972972973,0.005997001499250375,0.043478260869565216
P000279,SKU-77761112,Apple (Imported) per kg,Imported,Fruits,Z02,A0027,2,1,S02,kg,384,42.6,73.1,Fresh Produce,16,True,314,120576,238,235,384.0,1271.9117647058824,17,1,33,182,2024-01-05 17:34:48,2026-03-28 12:54:21,506.6218487394958,1.319327731092437,0.10509554140127389,0.5796178343949044,0.004201680672268907,0.07142857142857142
P000280,SKU-55477119,Apsara Pencils (10pk),Apsara,Stationery,Z16,A0049,5,2,S02,pack,86,37.3,84.6,Stationery & Misc,22,False,350,30100,266,260,86.0,1254.7218045112782,17,5,39,191,2024-01-01 12:31:01,2026-03-29 16:59:03,113.15789473684211,1.3157894736842106,0.11142857142857143,0.5457142857142857,0.018796992481203006,0.06390977443609022
P000281,SKU-42104837,Basmati Rice 25kg,Daawat,Staples,Z07,A0059,4,1,S03,bag,7288,86.0,75.2,Dry Staples (Rice/Dal/Atta),22,False,745,5429560,533,505,7288.0,1350.7879924953095,28,7,84,431,2024-01-04 18:26:54,2026-03-31 13:51:04,10186.791744840526,1.397748592870544,0.11275167785234899,0.5785234899328859,0.013133208255159476,0.0525328330206379
P000282,SKU-38547650,Masoor Dal (Musuro) 1kg,Local,Staples,Z07,A0060,4,1,S03,pack,198,83.7,76.8,Dry Staples (Rice/Dal/Atta),22,False,722,142956,534,514,198.0,1266.6385767790262,34,3,80,412,2024-01-02 20:36:42,2026-03-30 12:34:19,267.70786516853934,1.352059925093633,0.11080332409972299,0.5706371191135734,0.0056179775280898875,0.06367041198501873
P000283,SKU-33015324,Nivea Soft Moisturizer 100g,Nivea,Personal,Z13,A0069,2,3,S03,tub,314,60.3,18.4,Personal Care,22,False,708,222312,515,492,314.0,1301.6194174757281,25,7,89,396,2024-01-03 17:18:12,2026-03-30 11:09:38,431.673786407767,1.3747572815533982,0.12570621468926554,0.559322033898305,0.013592233009708738,0.04854368932038835
P000284,SKU-13010592,Frozen French Fries 1kg,McCain,Frozen,Z05,A0056,1,2,S03,pack,501,90.8,67.1,Frozen Foods,-18,True,298,149298,219,212,501.0,1324.7899543378996,11,4,36,187,2024-01-03 17:18:12,2026-03-29 16:01:08,681.7260273972603,1.360730593607306,0.12080536912751678,0.62751677852349,0.0182648401826484,0.0502283105022831
P000285,SKU-83201481,Cake Slice (Chocolate),Hot Breads,Bakery,Z03,A0054,1,1,S03,pc,127,5.4,42.7,Bakery,22,True,781,99187,552,520,127.0,1347.9945652173913,26,6,83,456,2024-01-01 15:23:22,2026-03-29 23:45:22,179.68659420289856,1.414855072463768,0.10627400768245839,0.5838668373879642,0.010869565217391304,0.04710144927536232
P000286,SKU-59135486,Mango per kg (seasonal),Local,Fruits,Z02,A0052,2,1,S03,kg,184,26.0,48.6,Fresh Produce,16,True,295,54280,215,211,184.0,1307.2744186046511,8,0,40,176,2024-01-19 17:33:22,2026-03-28 20:57:29,252.46511627906978,1.372093023255814,0.13559322033898305,0.5966101694915255,0.0,0.037209302325581395
P000287,SKU-44650587,Himalaya Face Wash Neem,Himalaya,Personal,Z13,A0069,2,2,S03,tube,196,60.3,18.4,Personal Care,22,False,772,151312,546,518,196.0,1304.018315018315,28,5,104,441,2024-01-01 12:30:40,2026-03-30 19:02:11,277.12820512820514,1.413919413919414,0.13471502590673576,0.5712435233160622,0.009157509157509158,0.05128205128205128
P000288,SKU-54546358,Tide Detergent 1kg,P&G,Household,Z14,A0072,5,2,S03,pack,266,81.4,94.4,Household & Cleaning,22,False,719,191254,547,523,266.0,1276.691042047532,35,3,65,415,2024-01-01 18:47:41,2026-03-29 20:41:05,349.6416819012797,1.3144424131627057,0.09040333796940195,0.5771905424200278,0.005484460694698354,0.06398537477148081
P000289,SKU-13832732,Cream Roll Pack,Krishna Pauroti,Bakery,Z03,A0054,6,1,S03,pack,110,5.4,42.7,Bakery,22,True,681,74910,506,487,110.0,1303.7766798418972,23,5,68,412,2024-01-05 17:18:08,2026-03-26 17:29:10,148.04347826086956,1.3458498023715415,0.09985315712187959,0.604992657856094,0.009881422924901186,0.045454545454545456
P000290,SKU-11161917,Mayonnaise 500g,Veeba,Sauces,Z09,A0063,6,1,S03,jar,266,10.6,11.1,Spices & Condiments,22,False,532,141512,397,387,266.0,1294.2846347607053,22,7,66,310,2024-01-01 18:47:41,2026-03-30 12:34:19,356.4534005037783,1.3400503778337531,0.12406015037593984,0.5827067669172933,0.017632241813602016,0.055415617128463476
P000291,SKU-50864150,Lays Magic Masala 50g,Lays,Snacks,Z10,A0064,4,2,S03,pack,52,23.8,19.6,Snacks & Confectionery,22,False,1375,71500,1020,937,52.0,1330.0029411764706,55,7,134,761,2024-01-02 18:59:04,2026-03-30 13:31:32,70.09803921568627,1.3480392156862746,0.09745454545454546,0.5534545454545454,0.006862745098039216,0.05392156862745098
P000292,SKU-92049104,Burger Buns (Pack of 6),Hot Breads,Bakery,Z03,A0054,2,1,S03,pack,145,5.4,42.7,Bakery,22,True,690,100050,517,493,145.0,1324.431334622824,29,4,81,421,2024-01-02 14:08:41,2026-03-23 16:29:14,193.52030947775629,1.3346228239845261,0.11739130434782609,0.6101449275362318,0.007736943907156673,0.05609284332688588
P000293,SKU-89552454,Snickers 50g,Mars,Confectionery,Z10,A0065,5,1,S03,bar,123,35.6,9.7,Snacks & Confectionery,22,False,351,43173,258,256,123.0,1307.0542635658915,14,0,44,189,2024-01-03 17:18:12,2026-03-29 16:21:29,167.3372093023256,1.3604651162790697,0.12535612535612536,0.5384615384615384,0.0,0.05426356589147287
P000294,SKU-16880245,KitKat 4-Finger,Nestle,Confectionery,Z10,A0065,5,4,S03,bar,81,35.6,9.7,Snacks & Confectionery,22,False,1051,85131,798,745,81.0,1310.983709273183,40,8,125,587,2024-01-03 15:20:13,2026-03-30 13:31:32,106.68045112781955,1.3170426065162908,0.11893434823977164,0.5585156993339676,0.010025062656641603,0.05012531328320802
P000295,SKU-23542483,Sliced Bread 400g,Hot Breads,Bakery,Z03,A0054,3,1,S03,pack,84,5.4,42.7,Bakery,22,True,1307,109788,950,876,84.0,1303.2484210526316,47,12,122,779,2024-01-01 12:30:40,2026-03-30 11:09:38,115.56631578947369,1.3757894736842105,0.09334353481254781,0.5960214231063504,0.01263157894736842,0.049473684210526316
P000296,SKU-24454824,Fanta 2L,Coca-Cola,Beverages,Z11,A0067,1,1,S03,bottle,201,14.1,37.7,Beverages,22,False,752,151152,565,531,201.0,1285.8530973451327,21,4,97,427,2024-01-05 11:56:19,2026-03-31 21:32:55,267.52566371681417,1.3309734513274336,0.12898936170212766,0.5678191489361702,0.007079646017699115,0.03716814159292035
P000297,SKU-28306330,Cabbage per piece,Local,Vegetables,Z02,A0053,4,1,S03,pc,82,58.0,28.6,Fresh Produce,16,True,697,57154,526,505,82.0,1347.9733840304182,32,0,74,403,2024-01-05 18:18:50,2026-03-31 16:07:04,108.65779467680608,1.3250950570342206,0.10616929698708752,0.5781922525107605,0.0,0.060836501901140684
P000298,SKU-42700216,Coconut Crunchies Biscuit,Shree,Snacks,Z10,A0065,3,3,S03,pack,44,35.6,9.7,Snacks & Confectionery,22,False,1330,58520,976,879,44.0,1270.5819672131147,43,7,136,732,2024-01-01 16:44:44,2026-03-30 13:31:32,59.959016393442624,1.3627049180327868,0.10225563909774436,0.5503759398496241,0.007172131147540984,0.04405737704918033
P000299,SKU-08141554,Prawns Frozen 500g,Imported,Meat,Z06,A0057,2,1,S03,pack,799,51.4,60.6,Meat & Seafood,4,True,330,263670,232,224,799.0,1314.8189655172414,11,2,26,197,2024-01-06 16:01:07,2026-03-22 18:45:58,1136.5086206896551,1.4224137931034482,0.07878787878787878,0.5969696969696969,0.008620689655172414,0.04741379310344827
P000300,SKU-16996122,Mustard Seeds 200g,Local,Spices,Z09,A0062,5,1,S03,pack,68,14.3,62.1,Spices & Condiments,22,False,458,31144,323,310,68.0,1308.5510835913312,21,2,59,275,2024-01-03 15:38:34,2026-03-29 20:41:05,96.42105263157895,1.4179566563467492,0.12882096069868995,0.6004366812227074,0.006191950464396285,0.06501547987616099
P000301,SKU-67847904,Mustard Oil 1L,Tulsi,Oils,Z08,A0061,4,1,S03,bottle,311,40.3,40.9,Cooking Oils & Ghee,22,False,813,252843,620,584,311.0,1326.4564516129033,41,8,97,466,2024-01-01 18:47:41,2026-03-31 13:51:04,407.81129032258065,1.3112903225806452,0.11931119311193111,0.5731857318573186,0.012903225806451613,0.06612903225806452
P000302,SKU-45483503,Pepsi 2L,Pepsico,Beverages,Z11,A0067,2,1,S03,bottle,217,14.1,37.7,Beverages,22,False,772,167524,548,524,217.0,1320.2901459854015,40,4,74,447,2024-01-02 14:08:41,2026-03-31 21:32:55,305.7007299270073,1.4087591240875912,0.09585492227979274,0.5790155440414507,0.0072992700729927005,0.072992700729927
P000303,SKU-85954215,Nivea Deodorant 150ml,Nivea,Personal,Z13,A0069,6,2,S03,can,384,60.3,18.4,Personal Care,22,False,698,268032,510,489,384.0,1313.3156862745097,20,3,75,411,2024-01-03 15:20:13,2026-03-30 17:32:51,525.5529411764705,1.3686274509803922,0.10744985673352435,0.5888252148997135,0.0058823529411764705,0.0392156862745098
P000304,SKU-61513912,Dabur Amla Hair Oil 200ml,Dabur,Personal,Z13,A0069,5,1,S03,bottle,277,60.3,18.4,Personal Care,22,False,715,198055,527,500,277.0,1273.6223908918405,16,3,56,409,2024-01-05 18:18:50,2026-03-27 12:16:41,375.8159392789374,1.3567362428842504,0.07832167832167833,0.5720279720279721,0.0056925996204933585,0.030360531309297913
P000305,SKU-71458401,Frozen Peas 500g,Sumeru,Frozen,Z05,A0056,2,2,S03,pack,183,90.8,67.1,Frozen Foods,-18,True,273,49959,201,197,183.0,1290.870646766169,11,3,25,150,2024-01-03 15:20:13,2026-03-21 18:31:30,248.55223880597015,1.3582089552238805,0.09157509157509157,0.5494505494505495,0.014925373134328358,0.05472636815920398
P000306,SKU-18852854,Good Day Cookies,Britannia,Snacks,Z10,A0065,4,1,S03,pack,52,35.6,9.7,Snacks & Confectionery,22,False,720,37440,519,496,52.0,1361.3410404624278,25,2,72,425,2024-01-03 15:20:13,2026-03-30 17:32:51,72.13872832369943,1.3872832369942196,0.1,0.5902777777777778,0.0038535645472061657,0.04816955684007707
P000307,SKU-77299551,Faber-Castell Sketch Pens,Faber-Castell,Stationery,Z16,A0074,5,1,S03,pack,308,12.7,14.2,Stationery & Misc,22,False,257,79156,195,192,308.0,1317.7384615384615,12,0,23,149,2024-01-01 14:03:28,2026-03-15 12:55:43,405.92820512820515,1.317948717948718,0.08949416342412451,0.5797665369649806,0.0,0.06153846153846154
P000308,SKU-87774998,Nepal Tea Premium 500g,Nepal Tea,Tea/Coffee,Z12,A0068,4,1,S03,pack,540,7.3,83.7,Tea / Coffee / Health Drinks,22,False,1165,629100,841,769,540.0,1281.7538644470867,59,4,122,672,2024-01-01 14:03:28,2026-03-30 12:34:19,748.038049940547,1.38525564803805,0.10472103004291845,0.5768240343347639,0.0047562425683709865,0.07015457788347206
P000309,SKU-02567666,Amul Butter 500g,Amul,Dairy,Z04,A0055,2,1,S03,pack,571,38.2,56.0,Dairy & Eggs,4,True,1318,752578,950,873,571.0,1294.9221052631578,57,6,141,754,2024-01-01 12:30:40,2026-03-31 16:07:04,792.1873684210526,1.3873684210526316,0.10698027314112292,0.5720789074355084,0.00631578947368421,0.06
P000310,SKU-60239111,Sensodyne Toothpaste 75g,GSK,Personal,Z13,A0070,6,1,S03,tube,257,27.7,36.3,Personal Care,22,False,662,170134,488,467,257.0,1326.3032786885246,21,1,71,388,2024-01-05 09:25:34,2026-03-30 11:09:38,348.63524590163934,1.3565573770491803,0.10725075528700906,0.5861027190332326,0.0020491803278688526,0.0430327868852459
P000311,SKU-28141103,Garlic (Lasun) per kg,Local,Vegetables,Z02,A0053,6,1,S03,kg,279,58.0,28.6,Fresh Produce,16,True,1106,308574,835,773,279.0,1301.9305389221556,35,2,123,624,2024-01-04 18:26:54,2026-03-29 23:45:22,369.5497005988024,1.3245508982035927,0.1112115732368897,0.5641952983725136,0.0023952095808383233,0.041916167664670656
P000312,SKU-64776446,2PM Chicken Noodles,Asian Thai,Snacks,Z10,A0065,6,2,S03,pack,28,35.6,9.7,Snacks & Confectionery,22,False,1255,35140,921,850,28.0,1302.043431053203,41,8,120,732,2024-01-01 18:47:41,2026-03-31 16:07:27,38.154180238870794,1.3626492942453854,0.09561752988047809,0.5832669322709163,0.008686210640608035,0.04451682953311618
